state_code,area_code,supersector_code,industry_code,industry_name,msa_name,st,dt,total_employment,last_yr_emp,change,per_change
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-02-01,4200,4200,0,0
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-03-01,4300,4200,100,0.023809523809523808
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-04-01,4100,4200,-100,-0.023809523809523808
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-05-01,4200,4300,-100,-0.023255813953488372
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-06-01,4300,4300,0,0
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-07-01,4300,4300,0,0
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-08-01,4400,4300,100,0.023255813953488372
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-09-01,4400,4300,100,0.023255813953488372
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-10-01,4600,4400,200,0.045454545454545456
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-11-01,4700,4400,300,0.06818181818181818
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2020-12-01,4800,4700,100,0.02127659574468085
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2021-01-01,4600,4300,300,0.06976744186046512
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2021-02-01,4500,4200,300,0.07142857142857142
18,43780,43,43000000,"Transportation, Warehousing, and Utilities",South Bend - Mishawaka,IN-MI,2021-03-01,4600,4300,300,0.06976744186046512
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-01-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-02-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-03-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-04-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-05-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-06-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-07-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-08-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-09-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-10-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-11-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2019-12-01,1400,NA,NA,NA
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-01-01,1300,1400,-100,-0.07142857142857142
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-02-01,1400,1400,0,0
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-03-01,1300,1400,-100,-0.07142857142857142
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-04-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-05-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-06-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-07-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-08-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-09-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-10-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-11-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2020-12-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2021-01-01,1200,1300,-100,-0.07692307692307693
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2021-02-01,1200,1400,-200,-0.14285714285714285
18,43780,50,50000000,Information,South Bend - Mishawaka,IN-MI,2021-03-01,1200,1300,-100,-0.07692307692307693
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-01-01,6000,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-02-01,6100,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-03-01,6000,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-04-01,6100,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-05-01,6200,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-06-01,6200,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-07-01,6200,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-08-01,6200,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-09-01,6000,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-10-01,6100,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-11-01,6100,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2019-12-01,6000,NA,NA,NA
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-01-01,6000,6000,0,0
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-02-01,6000,6100,-100,-0.01639344262295082
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-03-01,6000,6000,0,0
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-04-01,5700,6100,-400,-0.06557377049180328
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-05-01,5700,6200,-500,-0.08064516129032258
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-06-01,5800,6200,-400,-0.06451612903225806
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-07-01,5900,6200,-300,-0.04838709677419355
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-08-01,5900,6200,-300,-0.04838709677419355
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-09-01,5800,6000,-200,-0.03333333333333333
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-10-01,5900,6100,-200,-0.03278688524590164
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-11-01,5900,6100,-200,-0.03278688524590164
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2020-12-01,5900,6000,-100,-0.016666666666666666
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2021-01-01,5800,6000,-200,-0.03333333333333333
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2021-02-01,5800,6000,-200,-0.03333333333333333
18,43780,55,55000000,Financial Activities,South Bend - Mishawaka,IN-MI,2021-03-01,5800,6000,-200,-0.03333333333333333
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-01-01,13800,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-02-01,13700,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-03-01,13600,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-04-01,14300,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-05-01,14300,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-06-01,14400,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-07-01,14200,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-08-01,14600,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-09-01,14600,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-10-01,14600,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-11-01,14500,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2019-12-01,14400,NA,NA,NA
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-01-01,14000,13800,200,0.014492753623188406
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-02-01,14000,13700,300,0.021897810218978103
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-03-01,14000,13600,400,0.029411764705882353
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-04-01,12500,14300,-1800,-0.1258741258741259
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-05-01,12900,14300,-1400,-0.0979020979020979
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-06-01,13200,14400,-1200,-0.08333333333333333
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-07-01,13300,14200,-900,-0.06338028169014084
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-08-01,13400,14600,-1200,-0.0821917808219178
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-09-01,13400,14600,-1200,-0.0821917808219178
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-10-01,13400,14600,-1200,-0.0821917808219178
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-11-01,13500,14500,-1000,-0.06896551724137931
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2020-12-01,13500,14400,-900,-0.0625
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2021-01-01,13500,14000,-500,-0.03571428571428571
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2021-02-01,13500,14000,-500,-0.03571428571428571
18,43780,60,60000000,Professional and Business Services,South Bend - Mishawaka,IN-MI,2021-03-01,13500,14000,-500,-0.03571428571428571
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-01-01,39500,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-02-01,40200,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-03-01,40300,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-04-01,39200,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-05-01,39000,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-06-01,38900,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-07-01,39100,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-08-01,39700,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-09-01,40300,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-10-01,39700,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-11-01,40000,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2019-12-01,40200,NA,NA,NA
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-01-01,38000,39500,-1500,-0.0379746835443038
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-02-01,38000,40200,-2200,-0.05472636815920398
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-03-01,37700,40300,-2600,-0.06451612903225806
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-04-01,33900,39200,-5300,-0.13520408163265307
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-05-01,34500,39000,-4500,-0.11538461538461539
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-06-01,34400,38900,-4500,-0.11568123393316196
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-07-01,34600,39100,-4500,-0.11508951406649616
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-08-01,34500,39700,-5200,-0.1309823677581864
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-09-01,34100,40300,-6200,-0.15384615384615385
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-10-01,35400,39700,-4300,-0.10831234256926953
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-11-01,35700,40000,-4300,-0.1075
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2020-12-01,35500,40200,-4700,-0.11691542288557213
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2021-01-01,35500,38000,-2500,-0.06578947368421052
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2021-02-01,36700,38000,-1300,-0.034210526315789476
18,43780,65,65000000,Education and Health Services,South Bend - Mishawaka,IN-MI,2021-03-01,36500,37700,-1200,-0.03183023872679045
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-01-01,6500,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-02-01,6500,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-03-01,6600,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-04-01,6300,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-05-01,6400,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-06-01,6500,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-07-01,6500,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-08-01,6500,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-09-01,6500,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-10-01,6500,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-11-01,6600,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2019-12-01,6500,NA,NA,NA
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-01-01,6300,6500,-200,-0.03076923076923077
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-02-01,6300,6500,-200,-0.03076923076923077
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-03-01,6300,6600,-300,-0.045454545454545456
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-04-01,6200,6300,-100,-0.015873015873015872
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-05-01,6000,6400,-400,-0.0625
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-06-01,6100,6500,-400,-0.06153846153846154
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-07-01,6100,6500,-400,-0.06153846153846154
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-08-01,6200,6500,-300,-0.046153846153846156
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-09-01,6200,6500,-300,-0.046153846153846156
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-10-01,6200,6500,-300,-0.046153846153846156
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-11-01,6200,6600,-400,-0.06060606060606061
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2020-12-01,6200,6500,-300,-0.046153846153846156
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2021-01-01,6200,6300,-100,-0.015873015873015872
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2021-02-01,6200,6300,-100,-0.015873015873015872
18,43780,65,65622000,Hospitals,South Bend - Mishawaka,IN-MI,2021-03-01,6200,6300,-100,-0.015873015873015872
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-01-01,14200,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-02-01,14200,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-03-01,14400,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-04-01,14800,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-05-01,15300,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-06-01,15400,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-07-01,15300,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-08-01,15300,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-09-01,15100,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-10-01,14800,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-11-01,14400,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2019-12-01,14400,NA,NA,NA
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-01-01,14100,14200,-100,-0.007042253521126761
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-02-01,14200,14200,0,0
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-03-01,13900,14400,-500,-0.034722222222222224
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-04-01,8400,14800,-6400,-0.43243243243243246
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-05-01,10100,15300,-5200,-0.33986928104575165
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-06-01,11700,15400,-3700,-0.24025974025974026
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-07-01,12500,15300,-2800,-0.1830065359477124
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-08-01,12900,15300,-2400,-0.1568627450980392
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-09-01,12700,15100,-2400,-0.15894039735099338
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-10-01,12400,14800,-2400,-0.16216216216216217
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-11-01,12100,14400,-2300,-0.1597222222222222
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2020-12-01,11400,14400,-3000,-0.20833333333333334
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2021-01-01,11000,14100,-3100,-0.2198581560283688
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2021-02-01,11800,14200,-2400,-0.16901408450704225
18,43780,70,70000000,Leisure and Hospitality,South Bend - Mishawaka,IN-MI,2021-03-01,12200,13900,-1700,-0.1223021582733813
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-01-01,11300,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-02-01,11300,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-03-01,11500,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-04-01,11600,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-05-01,11900,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-06-01,11800,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-07-01,11700,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-08-01,11800,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-09-01,11600,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-10-01,11500,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-11-01,11400,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2019-12-01,11400,NA,NA,NA
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-01-01,11200,11300,-100,-0.008849557522123894
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-02-01,11200,11300,-100,-0.008849557522123894
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-03-01,10900,11500,-600,-0.05217391304347826
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-04-01,6500,11600,-5100,-0.4396551724137931
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-05-01,8400,11900,-3500,-0.29411764705882354
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-06-01,9300,11800,-2500,-0.211864406779661
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-07-01,9800,11700,-1900,-0.1623931623931624
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-08-01,10100,11800,-1700,-0.1440677966101695
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-09-01,9900,11600,-1700,-0.14655172413793102
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-10-01,9900,11500,-1600,-0.1391304347826087
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-11-01,9800,11400,-1600,-0.14035087719298245
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2020-12-01,9300,11400,-2100,-0.18421052631578946
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2021-01-01,9000,11200,-2200,-0.19642857142857142
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2021-02-01,9100,11200,-2100,-0.1875
18,43780,70,70722000,Food Services and Drinking Places,South Bend - Mishawaka,IN-MI,2021-03-01,9300,10900,-1600,-0.14678899082568808
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-01-01,6000,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-02-01,5900,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-03-01,6000,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-04-01,5900,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-05-01,6000,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-06-01,6100,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-07-01,6400,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-08-01,6400,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-09-01,6400,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-10-01,6500,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-11-01,6600,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2019-12-01,6600,NA,NA,NA
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-01-01,6200,6000,200,0.03333333333333333
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-02-01,6200,5900,300,0.05084745762711865
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-03-01,5700,6000,-300,-0.05
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-04-01,4200,5900,-1700,-0.288135593220339
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-05-01,4700,6000,-1300,-0.21666666666666667
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-06-01,5000,6100,-1100,-0.18032786885245902
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-07-01,4800,6400,-1600,-0.25
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-08-01,4900,6400,-1500,-0.234375
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-09-01,4800,6400,-1600,-0.25
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-10-01,4800,6500,-1700,-0.26153846153846155
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-11-01,4800,6600,-1800,-0.2727272727272727
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2020-12-01,4800,6600,-1800,-0.2727272727272727
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2021-01-01,4600,6200,-1600,-0.25806451612903225
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2021-02-01,4600,6200,-1600,-0.25806451612903225
18,43780,80,80000000,Other Services,South Bend - Mishawaka,IN-MI,2021-03-01,4600,5700,-1100,-0.19298245614035087
18,43780,90,90000000,Government,South Bend - Mishawaka,IN-MI,2019-01-01,15100,NA,NA,NA
18,43780,90,90000000,Government,South Bend - Mishawaka,IN-MI,2019-02-01,15200,NA,NA,NA
